53.893158;27.449003;ПНС-110 (131А);2019-06-24;КС0204
53.893158;27.449003;АР-2 (131);2019-06-24;АЕ3731-7
53.815117;27.686562;АСА-0,5-0,4 (437041);2019-06-24;AA2970-7
53.815117;27.686562;АЦ-10.0-40 (6317);2019-06-24;АО800-7
53.815117;27.686562;АКП-30-3 `BRONTO SKYLIFT` (53213);2019-06-24;АЕ3329-7
53.815117;27.686562;АЦ-4,5-66(533702);2019-06-24;АИ1999-7
53.933454;27.480390;АБР(4371);2019-06-24;АР1727-7
53.933454;27.480390;АЦ-5,0-50/0,5(5434);2019-06-24;АР3822-7
53.933454;27.480390;АЛ-30;2019-06-24;КI4100
53.933454;27.480390;АЛ-50;2019-06-24;АЕ3367-7
53.933454;27.480390;АЦ-ПКА-5,0-67/4;2019-06-24;АК6913-7
53.933454;27.480390;ЛОДКА;2019-06-24;АВ8494-7
53.933454;27.480390;АЦ-11,0-67-4;2019-06-24;АК6914-7
53.873399;27.410375;АБР2,0-100/4(437043);2019-06-24;АК 39-85-7
53.873399;27.410375;АЦ-5,0-50 (5337А2);2019-06-24;АК 32-92-7
53.873399;27.410375;АКП-32(53215);2019-06-24;КН 06-56-7
53.854507;27.673177;АЦ-5,0-40(533702);2019-06-24;АВ6484-7
53.854507;27.673177;АЦ-5,0-50/4(530905);2019-06-24;АМ6538-7
53.854507;27.673177;АВПТ-5.0-25 (6312);2019-06-24;АН3040-7
53.854507;27.673177;АЛ-31(5337);2019-06-24;8518КА
53.854507;27.673177;АБР-0,5-0,4(437043);2019-06-24;АО4157-7
53.877370;27.652660;АЦ-5.0-40(5337А2);2019-06-24;АН3034-7
53.877370;27.652660;АВПТ-8.0-50(631708);2019-06-24;АН3033-7
53.877370;27.652660;АЛ-31 (433362);2019-06-24;6507КА
53.912516;27.460115;АЦ-10,0-40 (6317);2019-06-24;AО8737-7
53.912516;27.460115;АЛ-30 (131);2019-06-24;1175КI
53.912516;27.460115;АСА-0,5-0,4 (437041);2019-06-24;" АА6403-7"
53.912516;27.460115;АЦ-5,0-40 (533702);2019-06-24;АВ0575-7
53.846518;27.454617;АЦ-5,0-50(5337);2019-06-24;АО3217-7
53.846518;27.454617;АЦ-4,5/045-40/4(533702);2019-06-24;АI2037-7
53.846518;27.454617;АЛ-30 (131);2019-06-24;АЕ3866-7
53.846518;27.454617;АВ-7-40 (53215);2019-06-24;9379КЕ
53.863630;27.489283;АБР-0.6/100(5301ГА);2019-06-24;АР3821-7
53.863630;27.489283;АЦ-2.5-50 (533702);2019-06-24;АI1300-7
53.863630;27.489283;АЦ-10,0-40(6317);2019-06-24;АО1660-7
53.863630;27.489283;АЛ-30 (131);2019-06-24;6923КЕ
53.863630;27.489283;АКП-30 (330) СИСУ;2019-06-24;АЕ3866-7
53.863630;27.489283;АЦ-5,0-50(5434);2019-06-24;АР1445-7
53.807323;30.954705;АЦ10,0-40(6317);2019-06-24;АI4631-6
53.807323;30.954705;АЦ5,0-50-4(5337А2);2019-06-24;АВ1035-6
53.807323;30.954705;АСА0,5-0,4;2019-06-24;АА1935-6
53.877410;31.086370;АЦ10,0-40(6317);2019-06-24;АЕ8273-6
53.673985;30.681442;АЦ3,0-40(433112);2019-06-24;ТЕ9792
53.736350;31.097978;АЦ40(131)137А;2019-06-24;АЕ9770-6
53.978023;30.803499;АЦ40(131)137А;2019-06-24;AI0795-6
53.865260;27.512981;АЦ-10,0-40(6317);2019-06-24;АР1108-7
53.553865;26.153937;АЦ-5,0-40(5434Х3);2019-06-24;АК6044-4
53.553865;26.153937;АЦ-5,0-50/4(5337А2);2019-06-24;АЕ3653-4
53.152623;24.806887;АЦ-10,0-40(6317);2019-06-24;AI8071-4
53.454815;26.458581;АЦ-5,0-40/4(533702);2019-06-24;АА8812-4
53.454815;26.458581;АЦП-40(5557)6/3;2019-06-24;АА0936-4
53.454815;26.458581;АБР-0,5-0,4(LT46);2019-06-24;АА0950-4
53.083749;24.874934;АЦ-10,0-40(631708);2019-06-24;АЕ8662-4
53.567528;26.333576;АЦ-10,0-40(6317);2019-06-24;АК0185-4
53.452086;25.945173;АЦ-40(131)137А;2019-06-24;АЕ5771-4
53.431589;26.133438;АЦ-5,0-50/4(533702);2019-06-24;АА5275-4
53.020998;24.769032;АЦ-40(130)63Б;2019-06-24;АА7787-4
53.897533;25.294115;АЦ-10,0-40(6317Х9);2019-06-24;AK2418-4
54.609919;25.944019;АБР 0,4-0,5(437043);2019-06-24;AE6939-4
54.609919;25.944019;АЦ 10,0- 40 /4 (6317);2019-06-24;AK3083-4
53.905334;25.316742;АЦ-5,0-40(5337А2);2019-06-24;АЕ1555-4
53.905334;25.316742;АВПТ-5,0-40(5337);2019-06-24;АА4555-4
53.905334;25.316742;АВПТ40(131)137А;2019-06-24;AI6024-4
53.719493;25.509375;АЦ-10,0-40(6317Х9);2019-06-24;АК3160-4
53.934824;25.252846;АБР0,4/100 Фольксваген-Крафтер;2019-06-24;AA9225-4
53.934824;25.252846;АКП-РМТ-25D09(5337А2);2019-06-24;AI4863-4
53.934824;25.252846;АЦ-5,0-40/4(533702);2019-06-24;АВ5155-4
53.934824;25.252846;АХРЗ-ЛЮБЛИН-3(3324)66KW;2019-06-24;7124CI
53.934824;25.252846;АР-2(131);2019-06-24;АА1487-4
53.650436;25.310611;АЦ-3.0-40(131);2019-06-24;AI8676-4
53.930113;25.510935;АЦ-3,0-40(131);2019-06-24;AI4911-4
53.832586;24.964961;АЦ-40(130)63Б;2019-06-24;СВ1075
53.951151;27.671012;АЦ-10,0/40 (6317);2019-06-24;АО8000-7
53.951151;27.671012;АДУ-210(530905);2019-06-24;АК8845-7
53.951151;27.671012;АЛ-55(Iveco Magirus);2019-06-24;АЕ9250-7
53.951151;27.671012;АСА-0,5-0,4 (437041);2019-06-24;АА3154-7
53.951151;27.671012;АКП-90(BRONTO);2019-06-24;АВ9000-7
53.951151;27.671012;АЦ-2,5-40 (533702);2019-06-24;АI1288-7
53.751775;25.211821;АЦ-40(431412)63Б;2019-06-24;АА1442-4
53.932728;27.610807;АБР-0,5/0,4 (5301ГА);2019-06-24;АЕ1070-7
53.932728;27.610807;АКП-24 (5337А2);2019-06-24;АН5966-7
53.932728;27.610807;АП-5 (53213);2019-06-24;АЕ3370-7
53.932728;27.610807;АЦ-2,5-40 (533702);2019-06-24;AI2134-7
53.910796;30.307974;АЦ-11.0-50(6317);2019-06-24;AI0658-6
53.910796;30.307974;АБР-0,6/40(5301);2019-06-24;AB7407-6
53.910796;30.307974;АЛ-30(131)506Д;2019-06-24;АВ7409-6
53.910796;30.307974;АЦ-5,0-40/4 (533702);2019-06-24;АА7278-6
53.929532;27.701726;АКП-32 (43118);2019-06-24;АА2015-7
53.929532;27.701726;АВПТ-8,0-50 (631708);2019-06-24;AI6338-7
52.892194;28.697476;АЦ-5,0-50/4(5337А2);2019-06-24;AB7541-6
52.892194;28.697476;АЦ-10,0-40(6317);2019-06-24;AE8935-6
52.892194;28.697476;АБР-0,5-0,4(437041);2019-06-24;TA7597
53.065537;28.667752;АЦ-40(131)137А;2019-06-24;AB2071-6
52.737246;28.543105;АЦ-10,0-40(6317Х9);2019-06-24;AI2688-6
53.934203;30.369100;АЦ 5.0-50/4(5337A2);2019-06-24;АВ7952-6
53.934203;30.369100;АЦ-10.0-40(631708);2019-06-24;АI2977-6
53.934203;30.369100;АБР-0,6/40(5301);2019-06-24;ТЕ6396-6
53.934203;30.369100;АЛ-30(131)ПМ506В;2019-06-24;ТЕ1912
53.885365;30.406218;АЦ 10.0-40(МАЗ 631708);2019-06-24;АЕ7724-6
53.969004;30.343063;АЦ 5,0-50/4(530905);2019-06-24;АE0572-6
53.888816;30.292750;АЦ-40 (130)63А;2019-06-24;АВ9303-6
53.888816;30.292750;АСА(2705);2019-06-24;АВ1125-6
53.926828;30.269195;АЦ 10.0-40 (6317);2019-06-24;АЕ8394-6
53.926828;30.269195;АКП-48 (651669);2019-06-24;АА4683-6
53.934203;30.369100;АЦ-10,0-40 (6317);2019-06-24;АI1891-6
53.829402;30.351262;АЦ 10,0-40 (6317Х9);2019-06-24;АЕ 8849-6
54.149945;25.312660;АЦ-40(131)137А;2019-06-24;AA7785-4
53.928193;24.795396;АЦ-3,0-40(131);2019-06-24;AI8804-4
54.097354;25.151346;АЦ-10,0-40(6317Х9);2019-06-24;AK3150-4
53.412421;24.530036;АЦ-10,0-40(6317);2019-06-24;АК0177-4
53.412421;24.530036;АБР-1(ГАЗ2705);2019-06-24;0072СН
53.412421;24.530036;АР-2 (КАМАЗ)-43106;2019-06-24;АА6376-4
53.412421;24.530036;АЦ-40(131)137А;2019-06-24;АА7795-4
53.350855;24.886683;АЦ-100-40(6317);2019-06-24;АК2395-4
53.440713;24.257171;АЦ-5,0-40,4(5337А2);2019-06-24;АЕ2689-4
53.331011;24.737325;АЦ-10,0-40(6317);2019-06-24;АК0712-4
53.484119;29.337654;АЦ10-40(6317);2019-06-24;АI0348-6
53.484119;29.337654;АЦ5,0-40-4(533702);2019-06-24;ТА7513
53.484119;29.337654;АБР0,5-0,4(437041);2019-06-24;ТА7594
53.402555;29.227401;АЦ8,0-50-4(631708);2019-06-24;АВ7079-6
53.598910;29.695954;АЦП40-6-3(УРАЛ);2019-06-24;ТА3374
53.510818;29.131943;АЦ5,8-40(530905);2019-06-24;АЕ0326-6
54.821300;29.699309;АЦ-8,0-40(631708);2019-06-24;АЕ9864-2
54.821300;29.699309;АЦ-10,0-40(6317);2019-06-24;АК2668-2
54.821300;29.699309;АБР-0,6-100(5301);2019-06-24;АА6858-2
54.402890;29.717714;АЦ-10,0-40(6317);2019-06-24;АI9983-2
54.402890;29.717714;АЦ-5,0-40(5337А2);2019-06-24;АЕ0265-2
55.361315;27.467753;АЦ-10,0-40(6317);2019-06-24;АК0603-2
55.361315;27.467753;АЦ-10,0-40(6317);2019-06-24;AK0867-2
54.951994;30.032890;АЦ-40(131)137А;2019-06-24;ВЕ6058
54.685260;29.605357;АЦ-3,0-40(131);2019-06-24;АК0312-2
55.353793;27.869850;АЦ-3,0-40(131);2019-06-24;АК0497-2
55.177777;28.618089;АЦ-10,0-40(6317);2019-06-24;АК6798-2
55.177777;28.618089;АЦ-10,0-40(6317);2019-06-24;АК5977-2
54.756800;30.101630;АЦ-40(131)137А;2019-06-24;ВЕ6466
54.257507;29.794331;АЦ 10,0-40 (6317);2019-06-24;"82-65 АЕ "
54.257507;29.794331;АЦ 5,0-50/4(5337А2);2019-06-24;"72-82 АВ "
54.257507;29.794331;АСА 0,2-0,4 (437041);2019-06-24;"36-28 АА "
54.554330;29.973070;АЦ-3,0-40(131);2019-06-24;АК0407-2
54.842870;30.213420;АЦ-40(131)137А;2019-06-24;АВ4113-2
54.842870;30.213420;АЦП40-6-3(5557);2019-06-24;ВЕ6441
53.698572;31.679802;АЦ10,0-40/100;2019-06-24;АЕ-9505-6
53.698572;31.679802;АЛ-30 (131)ПМ506;2019-06-24;ТЕ-1677
53.698572;31.679802;АБР5301ГА;2019-06-24;ТЕ-1000
53.698572;31.679802;АНР-40(130);2019-06-24;ТЕ-0731
53.698572;31.679802;МАЗ5516А5375;2019-06-24;АА-9108-6
53.698572;31.679802;АЦ-5,0-50/4(5337А2);2019-06-24;АА-9245-6
54.445350;30.024650;АЦ-40(131)137А;2019-06-24;ВЕ6319
54.445350;30.024650;АЦ-5,0-50(5337А2);2019-06-24;АI2421-2
53.770664;31.450426;АЦ-8.0-50/4(631708);2019-06-24;АА-4595-6
53.840612;31.759531;АЦП-40-6/3;2019-06-24;АА92-45-6
54.603010;29.557000;АЦ-10,0-40(6317);2019-06-24;АК0902-2
55.063895;28.429127;АЦ40(131)137А;2019-06-24;ВЕ6343
53.331671;31.388601;АЦ-10,0-40(6317);2019-06-24;АЕ6884-6
53.331671;31.388601;АБР-0,6-100(5301ГА);2019-06-24;ТС5028
53.331671;31.388601;АЦ50-40(5434);2019-06-24;АI3660
55.269910;28.966670;АЦ3,0-40(131)137А;2019-06-24;АК0313-2
53.225033;31.558548;АЦ-3,0-40(131);2019-06-24;АЕ6868-6
53.157589;29.689331;АЦ-3,0-40(131);2019-06-24;АЕ9114-6
53.372705;29.817199;АЦ-40(130)63Б;2019-06-24;ТА3349
55.297421;29.607001;АЦ-5,0-50(533702);2019-06-24;АЕ6076-2
55.297421;29.607001;АЦ-10,0-40(6317);2019-06-24;АI9984-2
55.297421;29.607001;М-БTLF8T;2019-06-24;ВЕ2447
55.342805;29.309603;АЦ-40(131)8Т311;2019-06-24;ВЕ6052
55.443470;29.589020;АЦ-10,0-40(6317Х9);2019-06-24;АК3309-2
55.907290;28.816340;АЦ-5,0-40/4(533702);2019-06-24;АЕ6077-2
55.907290;28.816340;АЦ-10,0-40(6317Х9);2019-06-24;AК6928-2
55.907290;28.816340;АБР-0,6/100(5301);2019-06-24;АЕ6493-2
53.810574;30.226580;АЦ11.0.-40(6317);2019-06-24;AI7437-6
54.247179;29.540722;АЦ-40(131)137А;2019-06-24;99-17 АЕ
53.995931;30.175764;АЦ-8.0-50/4(631708);2019-06-24;AE5944-6
54.159903;29.838459;АЦ 10,0-40(6317);2019-06-24;"21-54 АI "
54.004663;30.507896;АЦ5.0 -50/4(5337А2);2019-06-24;АВ3447-6
54.312790;29.618928;АЦ-40(131)137А;2019-06-24;52-28 ТЕ
53.730529;30.252106;АЦ-5.0-50(5434);2019-06-24;AI4672-6
54.119261;29.558836;АЦ-40(131)137А;2019-06-24;49-13 ТЕ
54.299379;30.981672;АЦ-10,0-40(6317Х9);2019-06-24;АЕ8790-6
54.299379;30.981672;АЦ-5,0-50/4 (5337А2);2019-06-24;АА4581-6
54.299379;30.981672;АЛ-30(131) 506В;2019-06-24;АЕ8715-6
54.299379;30.981672;АБР-0,5-0,4(5301Е2);2019-06-24;АА2166-6
54.299379;30.981672;ПНС-110(131)133;2019-06-24;АА4201-6
54.299379;30.981672;АР-2(131);2019-06-24;АА4199-6
54.299379;30.981672;ЛОДКА СМВ-430;2019-06-24;А2094А-6
54.259423;30.983147;АЦ 10.0-40(6317);2019-06-24;АЕ2376-6
54.222050;30.781902;АЦ5,0-50/4(533702);2019-06-24;АА4487-6
53.611280;31.961171;АЦ10,0-40(6317Х9);2019-06-24;AI1403-6
53.611280;31.961171;АЦ10,0-40(6317);2019-06-24;АЕ3779-6
53.611280;31.961171;АЦ5,0-50/4(533702);2019-06-24;АА6006-6
53.747424;32.232282;АЦ-8Т311М(131);2019-06-24;ТЕ3797
53.693071;32.264842;АЦ3,0-40(131);2019-06-24;АЕ6832-6
53.524747;32.148071;АЦ3,0-40(131);2019-06-24;АЕ7488-6
55.117454;26.859102;АХРЗ Люблин 3 3324;2019-06-24;АА6841-2
55.117454;26.859102;АЦ 10,0-40 (6317);2019-06-24;АI9980-2
55.117454;26.859102;АЦ 5,0-50/4 (533702);2019-06-24;АЕ0547-2
55.117454;26.859102;ПНС-110(131)137;2019-06-24;АЕ1463-2
55.117454;26.859102;АНР-40(130)127А;2019-06-24;ВЕ26-83
55.117454;26.859102;АСА(УАЗ-3962);2019-06-24;ВЕ6301
55.117454;26.859102;АЦ-10,0-40(6317);2019-06-24;АК6052-2
54.367310;31.238418;АЦ 3,0-40(131);2019-06-24;АЕ6968-6
55.050038;26.316291;АЦ-40(131)137А;2019-06-24;ВЕ6360
55.155195;27.381858;АЦ-40(131)137А;2019-06-24;ВЕ6361
55.139921;27.206515;АЦ-2,5-40(131)004ПС;2019-06-24;ВЕ2593
54.675570;29.137980;АЦ 5,0-50/4 (МАЗ 5337 А2);2019-06-24;АЕ3741-2
54.675570;29.137980;АЦ 10,0-40 (6317) Х9;2019-06-24;АI4289-2
54.675570;29.137980;АЦ 10,0-40 (6317) МАЗ;2019-06-24;АК0866-2
54.675570;29.137980;АБР (0,5-0,4) 5301 ) ЗИЛ 9503 АМ;2019-06-24;АВ2327-2
54.675570;29.137980;АЛ 30 (131) ПМ 506;2019-06-24;ВА7626
54.848890;29.157121;АЦ 5,0-50/4 (МАЗ 5337 А2);2019-06-24;АЕ6842-2
54.848890;29.157121;АР 2 (131) 132;2019-06-24;АВ3971
54.848890;29.157121;АЦ-10,0-40(6317);2019-06-24;АК5983-2
54.599990;28.818430;АЦ 40 (131) 137А;2019-06-24;ВЕ6422
53.362836;32.053811;АЦ-10,0-40(6317);2019-06-24;АI 3622-6
53.362836;32.053811;АЦ-5.0-50/4(533702);2019-06-24;АА 6431-6
53.362836;32.053811;МАЗ 5337А2 РТМ-25D.09;2019-06-24;AI 3668-6
53.362836;32.053811;АБР 0,6/100 5301 ГА;2019-06-24;ТЕ 83-30
53.362836;32.053811;АР-2(131);2019-06-24;ТВ 5183
53.362836;32.053811;ПНС-110(131);2019-06-24;ТВ 5182
53.362836;32.053811;МАЗ 6303 КС 55727-7;2019-06-24;АА 6617-6
53.290095;32.081898;АЦ-10,0-40(6317);2019-06-24;АЕ 7481-6
53.411966;32.162462;АЦ-8,0-40(631708);2019-06-24;АВ 5750-6
55.890552;28.608566;АЦ-10,0-40(6317);2019-06-24;АI9979-2
55.816151;29.273203;АЦ-40(131)137А;2019-06-24;ВЕ6324
55.820875;28.800213;АЦ-40(131)137А;2019-06-24;ВА8441
55.458385;29.986017;АЦ-10,0-40(631708);2019-06-24;АI7768-2
55.458385;29.986017;АКП - РМТ-25D (5337А2);2019-06-24;АI7726-2
55.669320;30.335660;АЦ-40(131)137А;2019-06-24;ВЕ6308
55.677840;29.992050;АЦ-5,0-40(533702);2019-06-24;АА6686-2
52.118100;23.889780;АБР-0,5-0,4(5301);2019-06-24;АВ0796-1
52.118100;23.889780;АЦ 5,0-50/6,6(5337А2-370);2019-06-24;АI7711-1
55.835620;29.987330;АЦ-40(131)137А;2019-06-24;ВА6758
55.410140;30.726390;АЦ-10,0-40(6317);2019-06-24;АК2753-2
52.108410;23.692210;АЦ-5,0-50/4 (5337А2);2019-06-24;0268АI-1
55.358890;30.070060;АЦ-5,0-50(5337А2);2019-06-24;АЕ4998-2
55.439060;30.711090;АЦ-3,0-40(131);2019-06-24;АК0300-2
55.124530;30.147750;АЦ-10,0-40(6317);2019-06-24;АI9981-2
55.007290;30.299090;АЦ-10,0-40(6317);2019-06-24;АК0924-2
55.293020;30.700360;АЦ-40(131)137А;2019-06-24;ВЕ2702
52.085240;23.718560;АБР-0,4/100(Крафтер);2019-06-24;АВ7278-1
52.085240;23.718560;АЦ 5,0-50/4(533702);2019-06-24;АЕ6013-1
52.085240;23.718560;АЛ-55;2019-06-24;6774АЕ-1
52.205640;23.675720;АЦ-10,0-40(6317);2019-06-24;АК9468-1
54.894357;27.778488;АЦ 10,0-40 (6317)017;2019-06-24;АI7092-2
54.894357;27.778488;АЦ-40(131)137;2019-06-24;ВА3047
55.646492;27.044440;АЦ-10,0-40(6317);2019-06-24;АК0290-2
55.646492;27.044440;ПНС-110(131)137А;2019-06-24;АВ6539-2
55.646492;27.044440;АБР-ГАЗ2705;2019-06-24;АА2933-2
54.733962;28.061690;АЦ 5,0-50/4(5337А2);2019-06-24;АЕ0266-2
54.733962;28.061690;АЦ-10,0-40(6317);2019-06-24;АН0018030
51.761020;23.666180;АЦ-40(131)137А;2019-06-24;МИМ1291
55.589311;26.683554;АЦ-3,0-40(131);2019-06-24;АК0314-2
54.925185;27.374552;АЦ-3,0-40(131);2019-06-24;АК0316-2
55.787430;27.463809;АЦ-40(131)137А;2019-06-24;АВ6540-2
54.897660;27.993570;АЦ-3,0-40(131);2019-06-24;АК0390-2
55.811649;27.032713;АЦ-40(131)137А;2019-06-24;ВЕ6334
55.396481;26.627553;АЦ-40(131)137А;2019-06-24;ВЕ6333
55.005880;27.765690;АЦ-40(130)63Б;2019-06-24;ВА6430
52.030760;23.800630;АЦ-40(131)137А;2019-06-24;АМ7494
52.110030;23.755710;АЦ-5,0-40/4(5337);2019-06-24;АВ5929-1
52.110030;23.755710;АЛ-30;2019-06-24;АА1076-1
51.560800;23.595680;АЦ-6,0-40 5557;2019-06-24;АА8557-1
52.060960;23.748730;АБР-0,4/100(Крафтер);2019-06-24;АК5235-1
52.060960;23.748730;АЦ-40(130)63Б;2019-06-24;АС0063
55.758220;27.952020;АЦ10,0-40(6317Х9);2019-06-24;АК2954-2
55.758220;27.952020;АЦ-5,0-40/4(5337 А2);2019-06-24;АЕ0343-2
55.758220;27.952020;АБР 0504 (5309)Е2;2019-06-24;АВ3282-2
55.837250;27.746880;АЦ-10,0-40(6317Х9);2019-06-24;АК6929-2
55.916480;27.884330;АЦ-3,0-40(131);2019-06-24;АК0315-2
56.015670;28.111590;АЦ-10,0-40(6317);2019-06-24;АК0618-2
52.527870;24.957690;АЦ-10.0-40(6317);2019-06-24;АК 1773-1
52.527870;24.957690;АБР-06/100;2019-06-24;АЕ 3040
52.527870;24.957690;АЛ-30(131)506ПМ;2019-06-24;2989 БНО
52.527870;24.957690;АЦ-5.0-50/4(533702);2019-06-24;АВ-0504-1
52.473180;25.188000;АЦ-5,0-50/4(533702);2019-06-24;АЕ 8645-1
52.473180;25.188000;АЦ-10.0-40(6317);2019-06-24;АК 8472-1
52.473180;25.188000;АСА (ГАЗ66);2019-06-24;7009 АС
52.473180;25.188000;АЦ-40(131)137А;2019-06-24;0180 АС
52.351960;24.891660;АЦ-3.0-40(131);2019-06-24;АК 5669-1
52.500640;24.705690;АЦ-3,0-40(131);2019-06-24;АК 5979-1
52.432970;25.321010;АЦ-40(130)63Б;2019-06-24;АМ 2511
55.183568;30.208583;АЦ-5,0-40/4(533702);2019-06-24;АЕ0534-2
55.183568;30.208583;АБР-0,4/100 (VW50 Crafter);2019-06-24;АВ6891-2
55.183568;30.208583;ПНС-110(131);2019-06-24;ВА9161
55.183568;30.208583;АЦ-5,0-50/4(5337А2);2019-06-24;АЕ6843-2
52.761801;26.417454;AЦ-10.0-40(6317);2019-06-24;АК6860-1
52.761801;26.417454;АСА-437041;2019-06-24;АВ2463-1
52.761801;26.417454;АР-2(131)133;2019-06-24;АК3497-1
52.761801;26.417454;АЦ-5.0-50/4(533702);2019-06-24;АЕ7880-1
54.756747;26.086526;АЦ-8,0-50/4(6317);2019-06-24;AK3173-4
54.756747;26.086526;АХРЗ (Atego);2019-06-24;AK3094-4
54.756747;26.086526;АВ-8,0-50 (6317);2019-06-24;AK3085-4
54.756747;26.086526;АП-5000 (6317);2019-06-24;AK3089-4
54.756747;26.086526;АЦ-5,0-50/4(530905);2019-06-24;AK3078-4
54.756747;26.086526;ПНС-133 (6317);2019-06-24;AK3087-4
54.617964;26.039125;АЦ-3,0-40(131);2019-06-24;AI8678-4
52.958520;24.126102;АЦ-10.0-40/2 (IVECO Trakker);2019-06-24;AI8531-4
52.936924;24.379784;АЦ-5.0-50/4(533702);2019-06-24;AA8824-4
52.881000;24.554263;АЦ-40(131)137А;2019-06-24;АК8744-4
52.55173;24.48578;АЦ-40(131)137А;2019-06-24;АС 0818
52.55173;24.48578;АБР-0,6-100(5317);2019-06-24;АЕ 9765
52.55173;24.48578;АР-2(131)133;2019-06-24;AI 1879-1
52.55173;24.48578;ПНС-110(131);2019-06-24;АI 1877-1
52.705320;24.363020;АЦ-40(130)63Б;2019-06-24;0821АС
54.859800;25.875000;АЦ-10-50(6317);2019-06-24;AI8073-4
52.680204;24.671693;АЦ-5,0-40(5557);2019-06-24;9498АА-1
54.863431;26.305230;АЦ-6,0-40(5557);2019-06-24;CB1272-4
52.854080;24.614120;АЦ-40(131)137А;2019-06-24;0822АС
52.658047;24.167009;АЦ-40(130)63Б;2019-06-24;3589АК-1
52.867230;24.878700;АЦ-10,0-40(6317);2019-06-24;АК6426-1
52.561170;24.211330;АЦ-40(130)63Б;2019-06-24;1315МИМ
52.561170;24.211330;АЦ3,0-40(131);2019-06-24;АК5488-1
53.598456;25.849663;АЦ-5,0-50/4(533702);2019-06-24;AE0225-4
53.598456;25.849663;АЦ-10,0-40(6317);2019-06-24;AK0719-4
53.598456;25.849663;АБР-0,6/100(5301);2019-06-24;AA6938-4
53.598456;25.849663;АЛ-30(131)ПМ506;2019-06-24;AK0969-4
53.759720;25.833941;АЦ-3,0-40(131);2019-06-24;AI8767-4
53.702720;26.102064;АЦ-10,0-40(6317);2019-06-24;AI8069-4
52.827023;26.724356;АЦ-40(5557);2019-06-24;2888АВ
52.630030;26.509079;АЦ-10,0-40(6317);2019-06-24;АМ1231-1
52.626547;26.148397;АЦ-11,0-40(6317);2019-06-24;АМ92-76-1
52.727459;26.967587;АЦ-40(130)63Б;2019-06-24;АК3492-1
52.715186;25.340784;АЦ-10,0-40(6317);2019-06-24;АК8444-1
52.715186;25.340784;АБР-0,5-0,4(437043);2019-06-24;АЕ9659-1
52.715186;25.340784;АЛ-30(131)Л21;2019-06-24;1083МИМ
52.715186;25.340784;АЦ-40(130)63Б;2019-06-24;AI2196-1
52.879811;25.497947;АЦ-5,0-50;2019-06-24;8294АЕ-1
52.185270;25.145080;АЦ-10,0-40(6317);2019-06-24;АМ5075-1
52.185270;25.145080;АЦ-40(130)63Б;2019-06-24;1698МИМ
52.575553;25.477566;АЦ-40(131)137;2019-06-24;АС0824
52.148840;24.866910;АЦ-3,0-40(131);2019-06-24;АК5888-1
52.502663;25.913289;АЦ-3,0-40(131);2019-06-24;АМ0409-1
52.210420;24.357930;АЦ-10,0-40(631708);2019-06-24;АК9392-1
52.210420;24.357930;АЛ-30(131)Л21;2019-06-24;АК3657-1
52.210420;24.357930;АР-2(131);2019-06-24;АК3635-1
52.210420;24.357930;ПНС-110(131);2019-06-24;АК3655-1
52.210420;24.357930;ЛАФ-1113;2019-06-24;АК3638-1
52.210420;24.357930;АЦ-5,0-40(533702);2019-06-24;АВ3748-1
52.821290;25.708010;АЦ-40(130)63Б;2019-06-24;9374БНМ
52.397850;23.823710;АБР 0,6/100;2019-06-24;АЕ9996
52.397850;23.823710;АЦ-5,0-40/4;2019-06-24;АВ0086-1
52.500474;25.555750;АЦ-40(130)63Б;2019-06-24;АС0828
55.204157;30.178055;АЦ-5,0-40/4(533702);2019-06-24;АВ6537-2
55.204157;30.178055;АЦ-10,0-40(631708);2019-06-24;АI7765-2
55.204157;30.178055;АЛ-30(131)Л21;2019-06-24;ВА9257
52.200960;24.323010;АЦ-5,0-40-4(533702);2019-06-24;АВ3702-1
52.200960;24.323010;АЦ-40(131)137;2019-06-24;АА6227-1
52.200960;24.323010;АБР-0,4-130(437041);2019-06-24;АЕ0261-1
55.171661;30.167516;АЦ-5.0-40/4(533702);2019-06-24;АВ6890-2
55.171661;30.167516;АЦ-40(131)137А;2019-06-24;ВЕ2457
52.753532;25.150362;АЦ-8,0-40;2019-06-24;АI4921-1
52.085400;25.239500;АЦ-40(130)63Б;2019-06-24;АК3506-1
51.956410;24.578920;АЦ-5,0-40(5337А2);2019-06-24;AI4936-1
51.956410;24.578920;АЦ 3,0-40(131);2019-06-24;AK7788-1
52.526364;25.842040;АЦ-10,0-40;2019-06-24;КК6418-1
52.526364;25.842040;АБР-АЦ-2,0-40(431041);2019-06-24;АА6894-1
52.240360;24.225700;АЦ-40(130)63Б;2019-06-24;АК3637-1
51.970770;24.936760;АЦ-40(130)63А;2019-06-24;0932БНК
55.300705;30.309272;АЦ-10,0-40(6317);2019-06-24;АК0865-2
55.300705;30.309272;АЦП-40(6/3);2019-06-24;2706ВЕ
52.214710;24.675250;АЦ 10,0-40(6317Х9);2019-06-24;AM0283-1
52.332300;25.191420;АЦ-10,0-40(6317);2019-06-24;AK7546-1
52.325080;24.550070;АЦ-40(130)63Б;2019-06-24;2965-АМ
52.205514;24.791780;АЦ-40(130)63Б;2019-06-24;AC4135
55.189140;30.262028;АЦ-5,0-40/4 (5337А2);2019-06-24;АЕ4882-2
